 time            v(vspike)      
 4.21251372e-01  1.73145145e-05 
 4.21351372e-01 -1.71609033e-05 
 4.21451372e-01  1.70805595e-05 
 4.21551372e-01 -1.69436011e-05 
 4.21651372e-01  1.71500305e-05 
 4.21743921e-01 -1.74467254e-05 
 4.21843921e-01  1.76244520e-05 
 4.21935517e-01 -1.73046109e-05 
 4.22035517e-01  1.70367116e-05 
 4.22096467e-01 -1.68490682e-05 
 4.22169405e-01  1.68979901e-05 
 4.22253371e-01 -1.68817840e-05 
 4.22353371e-01  1.71950860e-05 
 4.22410725e-01 -1.74312201e-05 
 4.22447109e-01  1.75320813e-05 
 4.22479957e-01 -1.73296077e-05 
 4.22502763e-01  1.73021945e-05 
 4.22523641e-01 -1.71295771e-05 
 4.22550682e-01  1.71289848e-05 
 4.22575134e-01 -1.70344600e-05 
 4.22605048e-01  1.71219475e-05 
 4.22629686e-01 -1.71110231e-05 
 4.22654949e-01  1.71935444e-05 
 4.22702023e-01 -1.71231899e-05 
 4.22745613e-01  1.71789187e-05 
 4.22832795e-01 -1.71304335e-05 
 4.22932795e-01  1.72465498e-05 
 4.23032795e-01 -1.71868333e-05 
 4.23132795e-01  1.72262906e-05 
 4.23232795e-01 -1.72444232e-05 
 4.23315023e-01  1.73806025e-05 
 4.23415023e-01 -1.72314459e-05 
 4.23515023e-01  1.72726144e-05 
 4.23611648e-01 -1.72480876e-05 
 4.23711648e-01  1.72782297e-05 
 4.23811648e-01 -1.74133723e-05 
 4.23861573e-01  1.75799760e-05 
 4.23930714e-01 -1.73467696e-05 
 4.24004239e-01  1.71737779e-05 
 4.24088158e-01 -1.69668068e-05 
 4.24172040e-01  1.69975051e-05 
 4.24272040e-01 -1.68869411e-05 
 4.24372040e-01  1.69495845e-05 
 4.24472040e-01 -1.71063427e-05 
 4.24572040e-01  1.77001876e-05 
 4.24642499e-01 -1.77766534e-05 
 4.24711123e-01  1.75179883e-05 
 4.24768996e-01 -1.71883965e-05 
 4.24827227e-01  1.72045714e-05 
 4.24891607e-01 -1.72813014e-05 
 4.24991607e-01  1.76420758e-05 
 4.25091607e-01 -1.75490088e-05 
 4.25177654e-01  1.72979505e-05 
 4.25237868e-01 -1.70780835e-05 
 4.25296222e-01  1.71357011e-05 
 4.25365738e-01 -1.71001674e-05 
 4.25465738e-01  1.72400450e-05 
 4.25544672e-01 -1.71532178e-05 
 4.25621134e-01  1.71823064e-05 
 4.25697067e-01 -1.71827220e-05 
 4.25763103e-01  1.71798583e-05 
 4.25818195e-01 -1.69716571e-05 
 4.25858717e-01  1.70119760e-05 
 4.25898046e-01 -1.70583147e-05 
 4.25932557e-01  1.73140055e-05 
 4.25964458e-01 -1.75975628e-05 
 4.26021705e-01  2.83176381e-05 
 4.26023461e-01  1.51907754e-05 
 4.26026973e-01  4.57385911e-05 
 4.26032080e-01  3.46006611e-04 
 4.26034232e-01  1.08081031e-03 
 4.26034505e-01  1.28211780e-03 
 4.26035053e-01  1.87613754e-03 
 4.26035190e-01  2.09011056e-03 
 4.26035464e-01  2.66848589e-03 
 4.26035602e-01  3.09709462e-03 
 4.26035636e-01  3.23628742e-03 
 4.26035705e-01  3.55929672e-03 
 4.26035842e-01  5.00306956e-03 
 4.26035859e-01  5.38141384e-03 
 4.26035891e-01  7.14926043e-03 
 4.26035894e-01  7.49505199e-03 
 4.26035900e-01  8.40528668e-03 
 4.26035904e-01  9.06873621e-03 
 4.26035910e-01  1.15979251e-02 
 4.26035911e-01  1.24404720e-02 
 4.26035914e-01  1.47919209e-02 
 4.26035915e-01  1.68388468e-02 
 4.26035917e-01  2.71683958e-02 
 4.26035919e-01  4.77376134e-02 
 4.26035921e-01  1.00262356e-01 
 4.26035922e-01  1.65237143e-01 
 4.26035922e-01  2.69829447e-01 
 4.26035923e-01  5.25923720e-01 
 4.26035924e-01  8.20987417e-01 
 4.26035924e-01  1.18027755e+00 
 4.26035924e-01  1.48039286e+00 
 4.26035925e-01  1.77531197e+00 
 4.26035925e-01  1.97049781e+00 
 4.26035925e-01  2.13217264e+00 
 4.26035925e-01  2.28154700e+00 
 4.26035925e-01  2.39813055e+00 
 4.26035925e-01  2.50379905e+00 
 4.26035925e-01  2.62622357e+00 
 4.26035925e-01  2.78531957e+00 
 4.26035925e-01  2.92860216e+00 
 4.26035925e-01  3.09367552e+00 
 4.26035925e-01  3.27209663e+00 
 4.26035925e-01  3.47026883e+00 
 4.26035925e-01  3.67433810e+00 
 4.26035926e-01  3.92133912e+00 
 4.26035926e-01  4.27561593e+00 
 4.26035926e-01  4.52669263e+00 
 4.26035926e-01  4.71676577e+00 
 4.26035926e-01  4.83698004e+00 
 4.26035927e-01  4.90540068e+00 
 4.26035927e-01  4.96061935e+00 
 4.26035928e-01  4.98954939e+00 
 4.26035928e-01  4.99649402e+00 
 4.26035930e-01  4.99870331e+00 
 4.26035931e-01  4.99958733e+00 
 4.26035933e-01  4.99998817e+00 
 4.26035935e-01  5.00005941e+00 
 4.26035937e-01  5.00011427e+00 
 4.26035941e-01  5.00009268e+00 
 4.26035948e-01  5.00011628e+00 
 4.26035962e-01  5.00009193e+00 
 4.26035974e-01  5.00011434e+00 
 4.26035988e-01  5.00008502e+00 
 4.26035998e-01  5.00010166e+00 
 4.26036008e-01  5.00004578e+00 
 4.26036017e-01  4.99998048e+00 
 4.26036022e-01  4.99994243e+00 
 4.26036029e-01  4.99997171e+00 
 4.26036033e-01  4.99994331e+00 
 4.26036039e-01  4.99997069e+00 
 4.26036048e-01  4.99994400e+00 
 4.26036059e-01  4.99997034e+00 
 4.26036082e-01  4.99994421e+00 
 4.26036119e-01  4.99997031e+00 
 4.26036181e-01  4.99994467e+00 
 4.26036295e-01  4.99997082e+00 
 4.26036482e-01  4.99994558e+00 
 4.26036826e-01  4.99997228e+00 
 4.26037431e-01  4.99994817e+00 
 4.26038520e-01  4.99997660e+00 
 4.26040700e-01  4.99995556e+00 
 4.26045060e-01  4.99998850e+00 
 4.26053778e-01  4.99997237e+00 
 4.26062643e-01  5.00000289e+00 
 4.26080372e-01  4.99998244e+00 
 4.26112553e-01  5.00000949e+00 
 4.26146280e-01  4.99998429e+00 
 4.26190025e-01  5.00000575e+00 
 4.26234318e-01  4.99996365e+00 
 4.26283054e-01  4.99976698e+00 
 4.26319764e-01  4.98726979e+00 
 4.26322464e-01  4.97882481e+00 
 4.26325416e-01  4.95464850e+00 
 4.26325636e-01  4.95092237e+00 
 4.26326076e-01  4.94142489e+00 
 4.26326957e-01  4.90132623e+00 
 4.26327277e-01  4.85975987e+00 
 4.26327328e-01  4.84694237e+00 
 4.26327430e-01  4.81027811e+00 
 4.26327560e-01  4.70559622e+00 
 4.26327722e-01  4.36819486e+00 
 4.26327745e-01  4.28684305e+00 
 4.26327791e-01  4.09354526e+00 
 4.26327803e-01  4.03743134e+00 
 4.26327826e-01  3.90926956e+00 
 4.26327863e-01  3.58487892e+00 
 4.26327878e-01  3.30405178e+00 
 4.26327887e-01  2.99352088e+00 
 4.26327893e-01  2.74527749e+00 
 4.26327900e-01  2.29170710e+00 
 4.26327904e-01  2.06189301e+00 
 4.26327906e-01  1.95540440e+00 
 4.26327907e-01  1.87746061e+00 
 4.26327908e-01  1.81724169e+00 
 4.26327909e-01  1.72607116e+00 
 4.26327910e-01  1.64418618e+00 
 4.26327911e-01  1.54624107e+00 
 4.26327912e-01  1.39189138e+00 
 4.26327915e-01  1.13051682e+00 
 4.26327918e-01  8.59327388e-01 
 4.26327922e-01  6.86540832e-01 
 4.26327927e-01  5.80301289e-01 
 4.26327932e-01  4.75983006e-01 
 4.26327937e-01  3.62751666e-01 
 4.26327939e-01  2.96711558e-01 
 4.26327941e-01  2.50953237e-01 
 4.26327943e-01  1.86025414e-01 
 4.26327944e-01  1.42850236e-01 
 4.26327945e-01  9.66677265e-02 
 4.26327946e-01  5.66517787e-02 
 4.26327947e-01  2.60693052e-02 
 4.26327948e-01  7.76749385e-03 
 4.26327949e-01  3.39201317e-03 
 4.26327949e-01  1.24097989e-03 
 4.26327951e-01  8.30140464e-04 
 4.26327952e-01  3.69309902e-04 
 4.26327955e-01  1.79297323e-04 
 4.26327957e-01  2.47793391e-05 
 4.26327959e-01  1.81228727e-05 
 4.26327963e-01 -1.06785049e-05 
 4.26327967e-01 -7.47058746e-06 
 4.26327974e-01 -6.99029754e-06 
 4.26327984e-01 -7.76492253e-06 
 4.26327997e-01 -1.07871392e-06 
 4.26328010e-01 -6.67091221e-06 
 4.26328022e-01  3.01936069e-06 
 4.26328036e-01 -6.98075556e-06 
 4.26328048e-01  5.88881284e-06 
 4.26328060e-01 -8.10568746e-06 
 4.26328072e-01  8.15497275e-06 
 4.26328085e-01 -9.56039009e-06 
 4.26328097e-01  1.00910217e-05 
 4.26328109e-01 -1.10990451e-05 
 4.26328121e-01  1.18281668e-05 
 4.26328133e-01 -1.26322660e-05 
 4.26328145e-01  1.34289321e-05 
 4.26328157e-01 -1.41176244e-05 
 4.26328169e-01  1.49233851e-05 
 4.26328182e-01 -1.54742688e-05 
 4.26328197e-01  1.61204629e-05 
 4.26328215e-01 -1.64708808e-05 
 4.26328236e-01  1.69704943e-05 
 4.26328260e-01 -1.71699723e-05 
 4.26328291e-01  1.75410330e-05 
 4.26328331e-01 -1.76145804e-05 
 4.26328385e-01  1.78738132e-05 
 4.26328468e-01 -1.78456026e-05 
 4.26328632e-01  1.80095077e-05 
 4.26328961e-01 -1.79073582e-05 
 4.26329620e-01  1.80312117e-05 
 4.26330937e-01 -1.78980186e-05 
 4.26333570e-01  1.79849479e-05 
 4.26338837e-01 -1.78043576e-05 
 4.26349091e-01  1.78015927e-05 
 4.26368152e-01 -1.75204621e-05 
 4.26391469e-01  1.74417193e-05 
 4.26424355e-01 -1.71730828e-05 
 4.26448466e-01  1.71754141e-05 
 4.26476669e-01 -1.70708673e-05 
 4.26509816e-01  1.71361521e-05 
 4.26556260e-01 -1.70983535e-05 
 4.26591835e-01  1.71772027e-05 
 4.26629033e-01 -1.71486799e-05 
 4.26658876e-01  1.72383077e-05 
 4.26685863e-01 -1.71869008e-05 
 4.26739837e-01  1.72365720e-05 
 4.26792911e-01 -1.71521195e-05 
 4.26892911e-01  1.72466930e-05 
 4.26989768e-01 -1.72941016e-05 
 4.27089768e-01  1.75715477e-05 
 4.27177458e-01 -1.77198671e-05 
 4.27276340e-01  1.76664038e-05 
 4.27359542e-01 -1.74243944e-05 
 4.27459542e-01  1.74997103e-05 
 4.27559542e-01 -1.76017821e-05 
 4.27623494e-01  1.76079616e-05 
 4.27682906e-01 -1.73592714e-05 
 4.27759945e-01  1.73124732e-05 
 4.27848914e-01 -1.71793031e-05 
 4.27907282e-01  1.72418610e-05 
 4.27973543e-01 -1.72898437e-05 
 4.28047269e-01  1.75267801e-05 
 4.28126128e-01 -1.76381133e-05 
 4.28226128e-01  1.77723154e-05 
 4.28313622e-01 -1.74907392e-05 
 4.28392939e-01  1.73757200e-05 
 4.28460911e-01 -1.73726409e-05 
 4.28502216e-01  1.75105655e-05 
 4.28545074e-01 -1.74956137e-05 
 4.28584374e-01  1.75792976e-05 
 4.28622956e-01 -1.74579690e-05 
 4.28649524e-01  1.74780665e-05 
 4.28677721e-01 -1.74065155e-05 
 4.28707717e-01  1.74902886e-05 
 4.28741478e-01 -1.74477527e-05 
 4.28776744e-01  1.75527671e-05 
 4.28812909e-01 -1.76156372e-05 
 4.28844460e-01  1.77164224e-05 
 4.28876457e-01 -1.75704603e-05 
 4.28906011e-01  1.75529164e-05 
 4.28943388e-01 -1.74139159e-05 
 4.28969332e-01  1.74548907e-05 
 4.29000696e-01 -1.73533399e-05 
 4.29031945e-01  1.74006512e-05 
 4.29078080e-01 -1.73573749e-05 
 4.29146375e-01  1.76173830e-05 
 4.29182104e-01 -1.77281092e-05 
 4.29219872e-01  1.77433658e-05 
 4.29243601e-01 -1.75311120e-05 
 4.29273079e-01  1.74880963e-05 
 4.29313852e-01 -1.73708862e-05 
 4.29340244e-01  1.74531513e-05 
 4.29376542e-01 -1.74228325e-05 
 4.29446335e-01  1.75238028e-05 
 4.29502989e-01 -1.74357745e-05 
 4.29555501e-01  1.74748268e-05 
 4.29609070e-01 -1.74181065e-05 
 4.29660171e-01  1.74051145e-05 
 4.29697888e-01 -1.72369249e-05 
 4.29743705e-01  1.72219519e-05 
 4.29777988e-01 -1.71196975e-05 
 4.29809690e-01  1.72046271e-05 
 4.29833310e-01 -1.72034953e-05 
 4.29863551e-01  1.73071675e-05 
 4.29896546e-01 -1.72449801e-05 
 4.29920490e-01  1.73220593e-05 
 4.29939389e-01 -1.73072410e-05 
 4.29958643e-01  1.73940024e-05 
 4.29979298e-01 -1.73598670e-05 
 4.30004451e-01  1.74550916e-05 
 4.30029712e-01 -1.74176609e-05 
 4.30059471e-01  1.74865382e-05 
 4.30087360e-01 -1.74344886e-05 
 4.30117049e-01  1.74917375e-05 
 4.30158796e-01 -1.73531914e-05 
 4.30183114e-01  1.73875516e-05 
 4.30208647e-01 -1.73267055e-05 
 4.30229750e-01  1.74035412e-05 
 4.30253680e-01 -1.73428788e-05 
 4.30280917e-01  1.73730512e-05 
 4.30301579e-01 -1.72583112e-05 
 4.30322956e-01  1.73037713e-05 
 4.30358992e-01 -1.72510278e-05 
 4.30398237e-01  1.73614108e-05 
 4.30463031e-01 -1.74016035e-05 
 4.30539110e-01  1.75000759e-05 
 4.30610455e-01 -1.73389709e-05 
 4.30691472e-01  1.72755917e-05 
 4.30736793e-01 -1.72220579e-05 
 4.30781671e-01  1.74171576e-05 
 4.30816828e-01 -1.75653837e-05 
 4.30855027e-01  1.77221654e-05 
 4.30890286e-01 -1.75839339e-05 
 4.30921475e-01  1.75381119e-05 
 4.30947769e-01 -1.73603117e-05 
 4.30987955e-01  1.73521930e-05 
 4.31023135e-01 -1.72758157e-05 
 4.31065842e-01  1.73398137e-05 
 4.31102670e-01 -1.72809034e-05 
 4.31143709e-01  1.73692391e-05 
 4.31225787e-01 -1.74077723e-05 
 4.31325787e-01  1.75420064e-05 
 4.31410972e-01 -1.73336796e-05 
 4.31470273e-01  1.73142003e-05 
 4.31529451e-01 -1.73020478e-05 
 4.31580038e-01  1.74583731e-05 
 4.31659368e-01 -1.75936455e-05 
 4.31700206e-01  1.76764286e-05 
 4.31740126e-01 -1.74911665e-05 
 4.31767663e-01  1.74695258e-05 
 4.31809835e-01 -1.72923617e-05 
 4.31847957e-01  1.73583404e-05 
 4.31883313e-01 -1.73824103e-05 
 4.31914765e-01  1.74995744e-05 
 4.31945565e-01 -1.74482577e-05 
 4.31994208e-01  1.74468381e-05 
 4.32030704e-01 -1.72948604e-05 
 4.32061884e-01  1.73398351e-05 
 4.32087558e-01 -1.73049507e-05 
 4.32114066e-01  1.73833982e-05 
 4.32135493e-01 -1.73215682e-05 
 4.32157026e-01  1.73806714e-05 
 4.32180178e-01 -1.72992746e-05 
 4.32196750e-01  1.73605914e-05 
 4.32212256e-01 -1.73093849e-05 
 4.32228089e-01  1.73943605e-05 
 4.32245884e-01 -1.73874568e-05 
 4.32269658e-01  1.74898917e-05 
 4.32292355e-01 -1.74791685e-05 
 4.32323484e-01  1.76073655e-05 
 4.32350718e-01 -1.75868077e-05 
 4.32378370e-01  1.76149666e-05 
 4.32396312e-01 -1.74925953e-05 
 4.32414293e-01  1.75369559e-05 
 4.32430038e-01 -1.74628233e-05 
 4.32447306e-01  1.75034486e-05 
 4.32461118e-01 -1.73954398e-05 
 4.32477922e-01  1.74360810e-05 
 4.32494419e-01 -1.73498998e-05 
 4.32513704e-01  1.74103001e-05 
 4.32547757e-01 -1.73863150e-05 
 4.32581849e-01  1.75478358e-05 
 4.32620179e-01 -1.76794787e-05 
 4.32658735e-01  1.78726495e-05 
 4.32724974e-01 -1.78882510e-05 
 4.32771937e-01  1.78352258e-05 
 4.32844926e-01 -1.74811908e-05 
 4.32911002e-01  1.73437164e-05 
 4.32951602e-01 -1.71791848e-05 
 4.32989307e-01  1.72618142e-05 
 4.33010485e-01 -1.72675751e-05 
 4.33034196e-01  1.73520954e-05 
 4.33049040e-01 -1.72771846e-05 
 4.33070004e-01  1.73344391e-05 
 4.33088897e-01 -1.72753645e-05 
 4.33110094e-01  1.73453470e-05 
 4.33134614e-01 -1.72992562e-05 
 4.33159555e-01  1.73871394e-05 
 4.33183921e-01 -1.73704745e-05 
 4.33202906e-01  1.74430593e-05 
 4.33223531e-01 -1.73670574e-05 
 4.33237313e-01  1.74112230e-05 
 4.33252633e-01 -1.72788587e-05 
 4.33271405e-01  1.73029917e-05 
 4.33291879e-01 -1.71930215e-05 
 4.33319364e-01  1.72485364e-05 
 4.33358448e-01 -1.72455811e-05 
 4.33384204e-01  1.73657996e-05 
 4.33415429e-01 -1.74046184e-05 
 4.33446399e-01  1.75269805e-05 
 4.33475523e-01 -1.74725856e-05 
 4.33499159e-01  1.75065449e-05 
 4.33525485e-01 -1.73970445e-05 
 4.33544493e-01  1.74350486e-05 
 4.33561897e-01 -1.73261029e-05 
 4.33574722e-01  1.73732218e-05 
 4.33588539e-01 -1.72708808e-05 
 4.33602617e-01  1.73125619e-05 
 4.33615837e-01 -1.72142676e-05 
 4.33626501e-01  1.72734534e-05 
 4.33637762e-01 -1.71870317e-05 
 4.33645388e-01  1.72477747e-05 
 4.33653386e-01 -1.72036919e-05 
 4.33662153e-01  1.72669693e-05 
 4.33668799e-01 -1.72009585e-05 
 4.33675341e-01  1.72782800e-05 
 4.33681934e-01 -1.72273606e-05 
 4.33691007e-01  1.72995799e-05 
 4.33699785e-01 -1.72859181e-05 
 4.33716356e-01  1.74053077e-05 
 4.33727142e-01 -1.74282374e-05 
 4.33739088e-01  1.75136263e-05 
 4.33747448e-01 -1.74832393e-05 
 4.33756414e-01  1.75649735e-05 
 4.33765715e-01 -1.75231600e-05 
 4.33774940e-01  1.75870813e-05 
 4.33784992e-01 -1.75327661e-05 
 4.33796355e-01  1.75979648e-05 
 4.33808182e-01 -1.75272451e-05 
 4.33820670e-01  1.75752520e-05 
 4.33833233e-01 -1.74761699e-05 
 4.33845726e-01  1.75135057e-05 
 4.33858974e-01 -1.73837397e-05 
 4.33874201e-01  1.74232453e-05 
 4.33888400e-01 -1.73399291e-05 
 4.33901498e-01  1.74019262e-05 
 4.33913629e-01 -1.73480957e-05 
 4.33928805e-01  1.74233779e-05 
 4.33941210e-01 -1.73863375e-05 
 4.33953498e-01  1.74390723e-05 
 4.33963197e-01 -1.73649869e-05 
 4.33970446e-01  1.74355347e-05 
 4.33977674e-01 -1.73310529e-05 
 4.33991490e-01  1.73850626e-05 
 4.34004672e-01 -1.73163904e-05 
 4.34015901e-01  1.73856615e-05 
 4.34026846e-01 -1.73611236e-05 
 4.34044349e-01  1.74524012e-05 
 4.34060797e-01 -1.74321799e-05 
 4.34075737e-01  1.75303022e-05 
 4.34092738e-01 -1.75607080e-05 
 4.34125103e-01  1.77423694e-05 
 4.34146886e-01 -1.77786456e-05 
 4.34172217e-01  1.78668109e-05 
 4.34203912e-01 -1.77140278e-05 
 4.34221109e-01  1.77433025e-05 
 4.34238472e-01 -1.76463595e-05 
 4.34253204e-01  1.76918321e-05 
 4.34269365e-01 -1.75800604e-05 
 4.34291624e-01  1.75847099e-05 
 4.34313559e-01 -1.74304800e-05 
 4.34333938e-01  1.74416084e-05 
 4.34350386e-01 -1.73230809e-05 
 4.34366915e-01  1.73839500e-05 
 4.34380936e-01 -1.73491453e-05 
 4.34396918e-01  1.74395200e-05 
 4.34415508e-01 -1.74313164e-05 
 4.34432831e-01  1.75019188e-05 
 4.34450017e-01 -1.74203034e-05 
 4.34474850e-01  1.74484215e-05 
 4.34500742e-01 -1.73292838e-05 
 4.34524703e-01  1.73820378e-05 
 4.34547330e-01 -1.73466499e-05 
 4.34564519e-01  1.74302902e-05 
 4.34582124e-01 -1.73933216e-05 
 4.34593512e-01  1.74651321e-05 
 4.34605536e-01 -1.74088293e-05 
 4.34614639e-01  1.74663643e-05 
 4.34624553e-01 -1.74020570e-05 
 4.34632030e-01  1.74717255e-05 
 4.34640459e-01 -1.73956194e-05 
 4.34648116e-01  1.74590098e-05 
 4.34657141e-01 -1.74106467e-05 
 4.34672666e-01  1.74850025e-05 
 4.34688121e-01 -1.74385592e-05 
 4.34706546e-01  1.75006344e-05 
 4.34726182e-01 -1.74239471e-05 
 4.34749069e-01  1.74756506e-05 
 4.34774332e-01 -1.74049461e-05 
 4.34798093e-01  1.74747979e-05 
 4.34823574e-01 -1.74172467e-05 
 4.34845967e-01  1.74752620e-05 
 4.34868964e-01 -1.74197349e-05 
 4.34887267e-01  1.75029559e-05 
 4.34901619e-01 -1.74754799e-05 
 4.34915097e-01  1.75358470e-05 
 4.34928388e-01 -1.74446968e-05 
 4.34940940e-01  1.74881004e-05 
 4.34959724e-01 -1.73572708e-05 
 4.34987657e-01  1.73707549e-05 
 4.35015055e-01 -1.72628566e-05 
 4.35042068e-01  1.73033603e-05 
 4.35073548e-01 -1.72257927e-05 
 4.35117884e-01  1.72999220e-05 
 4.35163850e-01 -1.72584012e-05 
 4.35215755e-01  1.73612505e-05 
 4.35265579e-01 -1.74509475e-05 
 4.35305186e-01  1.76712193e-05 
 4.35342749e-01 -1.77172397e-05 
 4.35397415e-01  1.78672674e-05 
 4.35430205e-01 -1.78899495e-05 
 4.35483085e-01  1.79211356e-05 
 4.35530689e-01 -1.77064764e-05 
 4.35575137e-01  1.76756609e-05 
 4.35651571e-01 -1.75039848e-05 
 4.35724950e-01  1.75481248e-05 
 4.35824950e-01 -1.74110151e-05 
 4.35893556e-01  1.74505117e-05 
 4.35963774e-01 -1.75024192e-05 
 4.36022548e-01  1.76443034e-05 
 4.36080472e-01 -1.75070536e-05 
 4.36148883e-01  1.74128875e-05 
 4.36195619e-01 -1.72926438e-05 
 4.36241761e-01  1.73596173e-05 
 4.36290131e-01 -1.73084248e-05 
 4.36353811e-01  1.74205284e-05 
 4.36434349e-01 -1.75054999e-05 
 4.36534349e-01  1.77429679e-05 
 4.36634349e-01 -1.76074440e-05 
 4.36726575e-01  1.74400405e-05 
 4.36826575e-01 -1.72483205e-05 
 4.36920014e-01  1.73766607e-05 
 4.36992565e-01 -1.73543691e-05 
 4.37059083e-01  1.73462202e-05 
 4.37120983e-01 -1.72434429e-05 
 4.37183593e-01  1.73042220e-05 
 4.37252545e-01 -1.72323998e-05 
 4.37351191e-01  1.73476799e-05 
 4.37451191e-01 -1.73677491e-05 
 4.37551191e-01  1.75319772e-05 
 4.37651191e-01 -1.77628071e-05 
 4.37728824e-01  1.79089853e-05 
 4.37804137e-01 -1.75868395e-05 
 4.37847676e-01  1.75909024e-05 
 4.37889089e-01 -1.76531836e-05 
 4.37953686e-01  1.81650459e-05 
 4.38017086e-01  2.25495044e-04 
 4.38033770e-01  4.99985203e+00 
 4.38042298e-01  5.00011206e+00 
 4.38046159e-01  4.99986194e+00 
 4.38049928e-01  5.00011587e+00 
 4.38053937e-01  4.99986618e+00 
 4.38060453e-01  5.00011869e+00 
 4.38066989e-01  4.99987017e+00 
 4.38076412e-01  5.00012022e+00 
 4.38089018e-01  4.99987251e+00 
 4.38107147e-01  5.00012118e+00 
 4.38137166e-01  4.99987203e+00 
 4.38161014e-01  5.00011939e+00 
 4.38181565e-01  4.99986581e+00 
 4.38201336e-01  5.00011136e+00 
 4.38218724e-01  4.99984966e+00 
 4.38236543e-01  5.00008510e+00 
 4.38261717e-01  4.99974644e+00 
 4.38291253e-01  4.99939869e+00 
 4.38303448e-01  4.99757408e+00 
 4.38310625e-01  4.99502778e+00 
 4.38314923e-01  4.99010625e+00 
 4.38323518e-01  4.92600797e+00 
 4.38325208e-01  4.92009750e-04 
 4.38325865e-01 -4.91678454e-04 
 4.38326235e-01  4.91514933e-04 
 4.38326328e-01 -4.89042971e-04 
 4.38326347e-01  4.78041899e-04 
 4.38326353e-01 -4.50825722e-04 
 4.38326363e-01  4.37161040e-04 
 4.38326375e-01 -4.25291144e-04 
 4.38326387e-01  4.14640224e-04 
 4.38326399e-01 -4.04499597e-04 
 4.38326411e-01  3.94505581e-04 
 4.38326424e-01 -3.85417781e-04 
 4.38326439e-01  3.77895713e-04 
 4.38326457e-01 -3.71349225e-04 
 4.38326477e-01  3.66072233e-04 
 4.38326501e-01 -3.61488846e-04 
 4.38326532e-01  3.58061898e-04 
 4.38326570e-01 -3.55173646e-04 
 4.38326623e-01  3.53314903e-04 
 4.38326702e-01 -3.51811286e-04 
 4.38326859e-01  3.51251840e-04 
 4.38327173e-01 -3.50686879e-04 
 4.38327801e-01  3.50500954e-04 
 4.38329057e-01 -3.49937673e-04 
 4.38331569e-01  3.49389055e-04 
 4.38336593e-01 -3.47982454e-04 
 4.38346640e-01  3.45855663e-04 
 4.38366736e-01 -3.42108910e-04 
 4.38391494e-01  3.39494155e-04 
 4.38412161e-01 -3.38434057e-04 
 4.38435040e-01  3.38152884e-04 
 4.38465720e-01 -3.37652485e-04 
 4.38527081e-01  3.36034483e-04 
 4.38599302e-01 -3.33702706e-04 
 4.38672548e-01  3.33043326e-04 
 4.38748137e-01 -3.33617214e-04 
 4.38804349e-01  3.35840678e-04 
 4.38863035e-01 -3.38470218e-04 
 4.38928659e-01  3.40340265e-04 
 4.39001811e-01 -3.40395549e-04 
 4.39077755e-01  3.39885548e-04 
 4.39177755e-01 -3.39892852e-04 
 4.39277755e-01  3.40681441e-04 
 4.39377755e-01 -3.43579749e-04 
 4.39477755e-01  3.49265225e-04 
 4.39577755e-01 -3.44724065e-04 
 4.39655364e-01  3.38855165e-04 
 4.39751786e-01 -3.36308060e-04 
 4.39851786e-01  3.37247285e-04 
 4.39951786e-01 -3.38634418e-04 
 4.40051786e-01  3.38260515e-04 
 4.40151786e-01 -3.40366860e-04 
 4.40243405e-01  3.46624653e-04 
 4.40343405e-01 -3.51944506e-04 
 4.40415170e-01  3.49571240e-04 
 4.40483186e-01 -3.42243340e-04 
 4.40529952e-01  3.38345016e-04 
 4.40575681e-01 -3.35932565e-04 
 4.40624144e-01  3.34639555e-04 
 4.40671132e-01 -3.34340254e-04 
 4.40765107e-01  3.35539448e-04 
 4.40854351e-01 -3.39301769e-04 
 4.40936467e-01  3.45202256e-04 
 4.41026819e-01 -3.46977564e-04 
 4.41126819e-01  3.44795036e-04 
 4.41226819e-01 -3.41093525e-04 
 4.41314143e-01  3.38961250e-04 
 4.41404759e-01 -3.38708595e-04 
 4.41504759e-01  3.37784675e-04 
 4.41585493e-01 -3.37326550e-04 
 4.41677034e-01  3.39457210e-04 
 4.41777034e-01 -3.42191310e-04 
 4.41877034e-01  3.41987748e-04 
 4.41977034e-01 -3.38803251e-04 
 4.42077034e-01  3.36882161e-04 
 4.42177034e-01 -3.36786917e-04 
 4.42277034e-01  3.36192040e-04 
 4.42377034e-01 -3.33921279e-04 
 4.42428205e-01  3.33967383e-04 
 4.42476920e-01 -3.35895837e-04 
 4.42515760e-01  3.38450419e-04 
 4.42551741e-01 -3.39276881e-04 
 4.42585589e-01  3.38667282e-04 
 4.42609716e-01 -3.38095758e-04 
 4.42633745e-01  3.38197911e-04 
 4.42656240e-01 -3.38472267e-04 
 4.42682842e-01  3.39700928e-04 
 4.42725054e-01 -3.42993800e-04 
 4.42785663e-01  3.50906445e-04 
 4.42844139e-01 -3.56403104e-04 
 4.42902262e-01  3.51289668e-04 
 4.42951167e-01 -3.44788920e-04 
 4.43009456e-01  3.41048970e-04 
