 time            v(vin)          v(vdata)       
 3.04691469e-01  1.00722126e+00  2.10567956e+00 
 3.04758576e-01  8.88804724e-01  2.10799249e+00 
 3.04820549e-01  8.79505210e-01  2.07765274e+00 
 3.04876171e-01  8.61298553e-01  2.04794754e+00 
 3.04942287e-01  8.85434109e-01  2.03442690e+00 
 3.05042287e-01  8.44034402e-01  2.04100928e+00 
 3.05142287e-01  1.01523662e+00  2.08138752e+00 
 3.05238842e-01  9.40284505e-01  2.13529792e+00 
 3.05338842e-01  1.04937303e+00  2.15836177e+00 
 3.05438842e-01  8.60958013e-01  2.14328948e+00 
 3.05531683e-01  9.37096890e-01  2.10322695e+00 
 3.05631683e-01  8.60491163e-01  2.06933353e+00 
 3.05731683e-01  8.21296184e-01  2.04321970e+00 
 3.05805776e-01  1.03017790e+00  2.05572440e+00 
 3.05872635e-01  1.22638303e+00  2.13437918e+00 
 3.05908526e-01  1.32605308e+00  2.19357967e+00 
 3.05924669e-01  1.40891405e+00  2.21994683e+00 
 3.05934061e-01  1.36271051e+00  2.23408736e+00 
 3.05934456e-01  1.36076862e+00  2.23462615e+00 
 3.05935246e-01  1.35688486e+00  2.23570110e+00 
 3.05935777e-01  1.35426999e+00  2.23641028e+00 
 3.05936497e-01  1.35072732e+00  2.23734851e+00 
 3.05937619e-01  1.34520952e+00  2.23875096e+00 
 3.05938801e-01  1.33939481e+00  2.24012923e+00 
 3.05940775e-01  1.34244652e+00  2.24208122e+00 
 3.05942599e-01  1.36351401e+00  2.24303294e+00 
 3.05942847e-01  1.36637122e+00  2.24300022e+00 
 3.05943341e-01  1.37208564e+00  2.24255970e+00 
 3.05943423e-01  1.37302381e+00  2.24237886e+00 
 3.05943585e-01  1.37490015e+00  2.24167453e+00 
 3.05943606e-01  1.37514483e+00  2.24150263e+00 
 3.05943649e-01  1.37563419e+00  2.24099668e+00 
 3.05943670e-01  1.37587985e+00  2.24055219e+00 
 3.05943683e-01  1.37602713e+00  2.24013711e+00 
 3.05943686e-01  1.37606395e+00  2.23999441e+00 
 3.05943692e-01  1.37613759e+00  2.23966183e+00 
 3.05943704e-01  1.37626734e+00  2.23860731e+00 
 3.05943705e-01  1.37628685e+00  2.23835658e+00 
 3.05943709e-01  1.37632588e+00  2.23775738e+00 
 3.05943710e-01  1.37634576e+00  2.23736293e+00 
 3.05943714e-01  1.37638553e+00  2.23617853e+00 
 3.05943715e-01  1.37640389e+00  2.23537925e+00 
 3.05943717e-01  1.37642409e+00  2.23409569e+00 
 3.05943718e-01  1.37643834e+00  2.23274644e+00 
 3.05943720e-01  1.37645396e+00  2.23045218e+00 
 3.05943721e-01  1.37646648e+00  2.22777327e+00 
 3.05943722e-01  1.37647479e+00  2.22559203e+00 
 3.05943723e-01  1.37648707e+00  2.22221949e+00 
 3.05943723e-01  1.37649590e+00  2.21984835e+00 
 3.05943724e-01  1.37650121e+00  2.21840946e+00 
 3.05943724e-01  1.37650412e+00  2.21763380e+00 
 3.05943724e-01  1.37650602e+00  2.21712260e+00 
 3.05943724e-01  1.37650746e+00  2.21673244e+00 
 3.05943724e-01  1.37650857e+00  2.21642974e+00 
 3.05943725e-01  1.37650972e+00  2.21610369e+00 
 3.05943725e-01  1.37651054e+00  2.21587120e+00 
 3.05943725e-01  1.37651121e+00  2.21567931e+00 
 3.05943725e-01  1.37651179e+00  2.21551328e+00 
 3.05943725e-01  1.37651226e+00  2.21537863e+00 
 3.05943725e-01  1.37651279e+00  2.21522399e+00 
 3.05943725e-01  1.37651338e+00  2.21504957e+00 
 3.05943725e-01  1.37651409e+00  2.21483439e+00 
 3.05943725e-01  1.37651484e+00  2.21460142e+00 
 3.05943725e-01  1.37651583e+00  2.21429291e+00 
 3.05943725e-01  1.37651682e+00  2.21398003e+00 
 3.05943725e-01  1.37651819e+00  2.21353268e+00 
 3.05943725e-01  1.37652013e+00  2.21285049e+00 
 3.05943726e-01  1.37652214e+00  2.21205398e+00 
 3.05943726e-01  1.37652453e+00  2.21098392e+00 
 3.05943726e-01  1.37652696e+00  2.20979338e+00 
 3.05943726e-01  1.37653048e+00  2.20798389e+00 
 3.05943727e-01  1.37653388e+00  2.20622390e+00 
 3.05943727e-01  1.37654069e+00  2.20296227e+00 
 3.05943728e-01  1.37655068e+00  2.19915581e+00 
 3.05943730e-01  1.37656730e+00  2.19533949e+00 
 3.05943731e-01  1.37658533e+00  2.19360012e+00 
 3.05943733e-01  1.37660611e+00  2.19294457e+00 
 3.05943735e-01  1.37662726e+00  2.19277561e+00 
 3.05943737e-01  1.37665803e+00  2.19272988e+00 
 3.05943741e-01  1.37670268e+00  2.19273474e+00 
 3.05943749e-01  1.37679096e+00  2.19275317e+00 
 3.05943764e-01  1.37696751e+00  2.19278829e+00 
 3.05943777e-01  1.37711156e+00  2.19281828e+00 
 3.05943788e-01  1.37724662e+00  2.19284568e+00 
 3.05943796e-01  1.37734059e+00  2.19286539e+00 
 3.05943805e-01  1.37744468e+00  2.19288651e+00 
 3.05943815e-01  1.37755071e+00  2.19290859e+00 
 3.05943820e-01  1.37761207e+00  2.19292091e+00 
 3.05943826e-01  1.37768592e+00  2.19293628e+00 
 3.05943832e-01  1.37775479e+00  2.19295008e+00 
 3.05943839e-01  1.37783096e+00  2.19296583e+00 
 3.05943849e-01  1.37794866e+00  2.19298943e+00 
 3.05943862e-01  1.37809861e+00  2.19301988e+00 
 3.05943884e-01  1.37835363e+00  2.19307055e+00 
 3.05943915e-01  1.37871074e+00  2.19314119e+00 
 3.05943963e-01  1.37926360e+00  2.19324816e+00 
 3.05944040e-01  1.38015072e+00  2.19341734e+00 
 3.05944148e-01  1.38139570e+00  2.19365064e+00 
 3.05944292e-01  1.38306156e+00  2.19396096e+00 
 3.05944513e-01  1.38561472e+00  2.19443484e+00 
 3.05944887e-01  1.38993542e+00  2.19523725e+00 
 3.05945412e-01  1.39599181e+00  2.19636171e+00 
 3.05946325e-01  1.40653653e+00  2.19832159e+00 
 3.05948062e-01  1.42660426e+00  2.20205683e+00 
 3.05951538e-01  1.46673973e+00  2.20955266e+00 
 3.05958488e-01  1.54701067e+00  2.22463756e+00 
 3.05969543e-01  1.57161427e+00  2.24885195e+00 
 3.05979821e-01  1.57931206e+00  2.27156361e+00 
 3.05994799e-01  1.60771225e+00  2.30492240e+00 
 3.06008735e-01  1.59522628e+00  2.33615541e+00 
 3.06036605e-01  1.57172354e+00  2.39866232e+00 
 3.06089513e-01  1.32925878e+00  2.50378959e+00 
 3.06160268e-01  1.05199756e+00  2.53121001e+00 
 3.06205797e-01  8.61916510e-01  2.47781891e+00 
 3.06252542e-01  9.45806517e-01  2.40940485e+00 
 3.06288581e-01  9.68017131e-01  2.35288132e+00 
 3.06325159e-01  1.02643917e+00  2.29507569e+00 
 3.06358540e-01  9.52141540e-01  2.24381442e+00 
 3.06394036e-01  8.60802951e-01  2.19092294e+00 
 3.06428321e-01  8.66786793e-01  2.14188777e+00 
 3.06432571e-01  9.02636701e-01  2.13615913e+00 
 3.06441072e-01  9.61569558e-01  2.12523950e+00 
 3.06454161e-01  9.16100112e-01  2.11078904e+00 
 3.06455950e-01  9.09884823e-01  2.10913883e+00 
 3.06459528e-01  8.97454247e-01  2.10626725e+00 
 3.06461230e-01  8.96000520e-01  2.10535468e+00 
 3.06462261e-01  8.96156123e-01  2.10525214e+00 
 3.06462858e-01  8.96246158e-01  2.10569853e+00 
 3.06463206e-01  8.96298692e-01  2.10702219e+00 
 3.06463228e-01  8.96301885e-01  2.10716609e+00 
 3.06463270e-01  8.96308270e-01  2.10749211e+00 
 3.06463355e-01  8.96321040e-01  2.10838060e+00 
 3.06463463e-01  8.96337371e-01  2.10976275e+00 
 3.06463507e-01  8.96343972e-01  2.11031939e+00 
 3.06463534e-01  8.96348116e-01  2.11064965e+00 
 3.06463573e-01  8.96353976e-01  2.11114110e+00 
 3.06463579e-01  8.96354921e-01  2.11123018e+00 
 3.06463592e-01  8.96356811e-01  2.11142012e+00 
 3.06463601e-01  8.96358237e-01  2.11158144e+00 
 3.06463606e-01  8.96359033e-01  2.11168127e+00 
 3.06463615e-01  8.96360268e-01  2.11185780e+00 
 3.06463618e-01  8.96360782e-01  2.11194395e+00 
 3.06463620e-01  8.96361100e-01  2.11200705e+00 
 3.06463622e-01  8.96361313e-01  2.11204995e+00 
 3.06463622e-01  8.96361424e-01  2.11207162e+00 
 3.06463623e-01  8.96361578e-01  2.11210217e+00 
 3.06463624e-01  8.96361707e-01  2.11212838e+00 
 3.06463625e-01  8.96361853e-01  2.11215880e+00 
 3.06463627e-01  8.96362086e-01  2.11220952e+00 
 3.06463629e-01  8.96362508e-01  2.11231230e+00 
 3.06463633e-01  8.96362990e-01  2.11245333e+00 
 3.06463637e-01  8.96363642e-01  2.11270895e+00 
 3.06463642e-01  8.96364326e-01  2.11308559e+00 
 3.06463647e-01  8.96365078e-01  2.11371053e+00 
 3.06463649e-01  8.96365449e-01  2.11415071e+00 
 3.06463654e-01  8.96366189e-01  2.11572605e+00 
 3.06463656e-01  8.96366471e-01  2.11674941e+00 
 3.06463657e-01  8.96366683e-01  2.11787762e+00 
 3.06463658e-01  8.96366867e-01  2.11931213e+00 
 3.06463659e-01  8.96367022e-01  2.12110269e+00 
 3.06463660e-01  8.96367165e-01  2.12359333e+00 
 3.06463661e-01  8.96367295e-01  2.12747459e+00 
 3.06463662e-01  8.96367453e-01  2.13525377e+00 
 3.06463663e-01  8.96367556e-01  2.14065423e+00 
 3.06463664e-01  8.96367670e-01  2.14609066e+00 
 3.06463665e-01  8.96367870e-01  2.15379262e+00 
 3.06463667e-01  8.96368161e-01  2.16089979e+00 
 3.06463669e-01  8.96368465e-01  2.16461502e+00 
 3.06463671e-01  8.96368815e-01  2.16641622e+00 
 3.06463674e-01  8.96369186e-01  2.16711556e+00 
 3.06463677e-01  8.96369683e-01  2.16737750e+00 
 3.06463681e-01  8.96370319e-01  2.16744069e+00 
 3.06463689e-01  8.96371416e-01  2.16742534e+00 
 3.06463700e-01  8.96373078e-01  2.16741456e+00 
 3.06463713e-01  8.96375072e-01  2.16738639e+00 
 3.06463726e-01  8.96377031e-01  2.16737537e+00 
 3.06463738e-01  8.96378909e-01  2.16734964e+00 
 3.06463752e-01  8.96380977e-01  2.16733887e+00 
 3.06463764e-01  8.96382840e-01  2.16731422e+00 
 3.06463777e-01  8.96384754e-01  2.16730544e+00 
 3.06463789e-01  8.96386551e-01  2.16728198e+00 
 3.06463801e-01  8.96388417e-01  2.16727386e+00 
 3.06463813e-01  8.96390213e-01  2.16725084e+00 
 3.06463825e-01  8.96392058e-01  2.16724299e+00 
 3.06463837e-01  8.96393853e-01  2.16722029e+00 
 3.06463849e-01  8.96395683e-01  2.16721256e+00 
 3.06463861e-01  8.96397479e-01  2.16719009e+00 
 3.06463873e-01  8.96399303e-01  2.16718235e+00 
 3.06463885e-01  8.96401100e-01  2.16716004e+00 
 3.06463898e-01  8.96403004e-01  2.16715154e+00 
 3.06463913e-01  8.96405235e-01  2.16712577e+00 
 3.06463930e-01  8.96407781e-01  2.16711183e+00 
 3.06463950e-01  8.96410787e-01  2.16707969e+00 
 3.06463973e-01  8.96414331e-01  2.16705731e+00 
 3.06464002e-01  8.96418712e-01  2.16701367e+00 
 3.06464039e-01  8.96424277e-01  2.16697415e+00 
 3.06464089e-01  8.96431797e-01  2.16690382e+00 
 3.06464161e-01  8.96442758e-01  2.16681799e+00 
 3.06464281e-01  8.96460798e-01  2.16665659e+00 
 3.06464520e-01  8.96496877e-01  2.16635029e+00 
 3.06464999e-01  8.96569036e-01  2.16570430e+00 
 3.06465955e-01  8.96713353e-01  2.16440757e+00 
 3.06467869e-01  8.97001988e-01  2.16175439e+00 
 3.06471695e-01  8.97579258e-01  2.15644195e+00 
 3.06479349e-01  8.98733797e-01  2.14586887e+00 
 3.06493820e-01  9.24655872e-01  2.12657505e+00 
 3.06518064e-01  9.70160339e-01  2.09904110e+00 
 3.06542635e-01  9.68624067e-01  2.08109881e+00 
 3.06568650e-01  9.31534888e-01  2.07157013e+00 
 3.06594784e-01  7.82516817e-01  2.06213555e+00 
 3.06609763e-01  8.62481019e-01  2.05398964e+00 
 3.06626091e-01  9.70847789e-01  2.04597571e+00 
 3.06639421e-01  8.98285726e-01  2.04249543e+00 
 3.06652579e-01  8.06660036e-01  2.03986572e+00 
 3.06666075e-01  8.09948707e-01  2.03520998e+00 
 3.06676187e-01  9.02310906e-01  2.03101552e+00 
 3.06687770e-01  9.49066684e-01  2.02799607e+00 
 3.06706718e-01  1.00065180e+00  2.03044199e+00 
 3.06725779e-01  1.02984940e+00  2.04142975e+00 
 3.06740404e-01  9.40070352e-01  2.05258377e+00 
 3.06757527e-01  8.52856762e-01  2.06203790e+00 
 3.06772690e-01  8.57739221e-01  2.06456392e+00 
 3.06789422e-01  8.18109144e-01  2.06186490e+00 
 3.06807073e-01  8.25025596e-01  2.05491100e+00 
 3.06819448e-01  9.34754966e-01  2.04961580e+00 
 3.06830962e-01  9.66937344e-01  2.04722692e+00 
 3.06845390e-01  9.86394631e-01  2.04917344e+00 
 3.06859780e-01  9.78274350e-01  2.05534001e+00 
 3.06878965e-01  1.03870777e+00  2.06773697e+00 
 3.06890559e-01  8.91698903e-01  2.07597575e+00 
 3.06903518e-01  7.94796193e-01  2.08184383e+00 
 3.06910581e-01  8.70072723e-01  2.08286111e+00 
 3.06920406e-01  9.70021118e-01  2.08314365e+00 
 3.06929344e-01  9.60593158e-01  2.08373209e+00 
 3.06937980e-01  9.51483841e-01  2.08488719e+00 
 3.06948692e-01  8.79304785e-01  2.08608092e+00 
 3.06959749e-01  7.90202997e-01  2.08549511e+00 
 3.06966362e-01  8.54025382e-01  2.08394929e+00 
 3.06975154e-01  9.45016041e-01  2.08142839e+00 
 3.06984493e-01  9.97635008e-01  2.07985595e+00 
 3.06995921e-01  1.00391343e+00  2.08072048e+00 
 3.07006998e-01  1.02304684e+00  2.08429233e+00 
 3.07029152e-01  1.00171003e+00  2.09560725e+00 
 3.07050634e-01  9.84477644e-01  2.10708278e+00 
 3.07072936e-01  9.27899478e-01  2.11403946e+00 
 3.07100556e-01  8.81666779e-01  2.11193096e+00 
 3.07127748e-01  8.78177963e-01  2.10048331e+00 
 3.07157695e-01  8.68271469e-01  2.08384421e+00 
 3.07199759e-01  9.24913131e-01  2.06672975e+00 
 3.07238935e-01  1.03659902e+00  2.07221971e+00 
 3.07259263e-01  8.06495405e-01  2.08132340e+00 
 3.07278705e-01  9.87848778e-01  2.08661859e+00 
 3.07296264e-01  8.27241254e-01  2.08860410e+00 
 3.07313195e-01  8.66342360e-01  2.08704477e+00 
 3.07331153e-01  9.02835207e-01  2.08222230e+00 
 3.07348050e-01  9.06885693e-01  2.07816885e+00 
 3.07370002e-01  8.99607688e-01  2.07478082e+00 
 3.07391223e-01  8.59612288e-01  2.07175111e+00 
 3.07425434e-01  8.64577755e-01  2.06428462e+00 
 3.07450218e-01  9.91021773e-01  2.06246736e+00 
 3.07473075e-01  8.63967281e-01  2.06681906e+00 
 3.07495198e-01  9.34345935e-01  2.07145394e+00 
 3.07533172e-01  8.94239512e-01  2.07746788e+00 
 3.07566761e-01  9.32890290e-01  2.08196331e+00 
 3.07633941e-01  9.24771218e-01  2.09051330e+00 
 3.07733941e-01  9.39611110e-01  2.09805664e+00 
 3.07833941e-01  9.05142487e-01  2.09107521e+00 
 3.07933941e-01  8.23001627e-01  2.06097755e+00 
 3.08033941e-01  8.17098928e-01  2.02690575e+00 
 3.08111455e-01  9.40000558e-01  2.04395619e+00 
 3.08182177e-01  8.62585012e-01  2.08244095e+00 
 3.08265964e-01  1.04062614e+00  2.12034772e+00 
 3.08365964e-01  8.79816222e-01  2.14993557e+00 
 3.08465964e-01  9.59726991e-01  2.13375854e+00 
 3.08565964e-01  9.48481738e-01  2.11274624e+00 
 3.08641024e-01  8.78013907e-01  2.09954609e+00 
 3.08721013e-01  9.14898047e-01  2.07387028e+00 
 3.08820873e-01  9.28352515e-01  2.07253629e+00 
 3.08917976e-01  1.07228188e+00  2.11530672e+00 
 3.08993886e-01  8.76660683e-01  2.14054088e+00 
 3.09064868e-01  1.00716518e+00  2.12905196e+00 
 3.09156778e-01  9.61386793e-01  2.11481029e+00 
 3.09212941e-01  8.32184244e-01  2.09830598e+00 
 3.09262068e-01  1.03501385e+00  2.07804825e+00 
 3.09308941e-01  1.00150520e+00  2.08548404e+00 
 3.09337852e-01  9.56639015e-01  2.09614573e+00 
 3.09371223e-01  9.54475545e-01  2.09790878e+00 
 3.09437963e-01  8.64367532e-01  2.07659597e+00 
 3.09475305e-01  1.04351478e+00  2.06537530e+00 
 3.09510525e-01  9.76455880e-01  2.07185144e+00 
 3.09534611e-01  8.51321852e-01  2.07755969e+00 
 3.09557648e-01  9.52277701e-01  2.07581762e+00 
 3.09581892e-01  8.58927040e-01  2.07031297e+00 
 3.09619637e-01  9.28507817e-01  2.05949559e+00 
 3.09669309e-01  9.20599632e-01  2.05297881e+00 
 3.09733916e-01  9.92473037e-01  2.06633091e+00 
 3.09833916e-01  9.99117992e-01  2.10284626e+00 
 3.09933916e-01  1.14413571e+00  2.14607704e+00 
 3.10033916e-01  1.03180771e+00  2.17015436e+00 
 3.10133916e-01  1.05541123e+00  2.13942107e+00 
 3.10233916e-01  1.01666893e+00  2.09255606e+00 
 3.10333916e-01  8.45214832e-01  2.03711585e+00 
 3.10433916e-01  9.06334594e-01  1.98077028e+00 
 3.10533916e-01  8.41474270e-01  1.97723021e+00 
 3.10633916e-01  1.01712045e+00  2.02557480e+00 
 3.10729334e-01  1.00279140e+00  2.09611008e+00 
 3.10786976e-01  9.15615655e-01  2.11234487e+00 
 3.10846504e-01  1.01804725e+00  2.10180348e+00 
 3.10918018e-01  1.07701161e+00  2.11651348e+00 
 3.10964925e-01  9.63880130e-01  2.13141514e+00 
 3.11012901e-01  9.44723126e-01  2.12003343e+00 
 3.11060203e-01  9.60519479e-01  2.09497854e+00 
 3.11110907e-01  9.34625114e-01  2.07402126e+00 
 3.11210907e-01  1.00128352e+00  2.06653511e+00 
 3.11310907e-01  9.31685895e-01  2.07592521e+00 
 3.11410907e-01  1.10945772e+00  2.09872989e+00 
 3.11510907e-01  9.95485887e-01  2.13226868e+00 
 3.11610907e-01  9.95455335e-01  2.11476881e+00 
 3.11710907e-01  9.42038888e-01  2.06767582e+00 
 3.11810907e-01  9.77518344e-01  2.04990994e+00 
 3.11910907e-01  1.04753694e+00  2.07561221e+00 
 3.12010907e-01  1.06316646e+00  2.11559828e+00 
 3.12084128e-01  9.62849955e-01  2.11122470e+00 
 3.12165052e-01  1.05022572e+00  2.08543254e+00 
 3.12261563e-01  1.10787253e+00  2.09982984e+00 
 3.12323756e-01  1.03926319e+00  2.11628707e+00 
 3.12397923e-01  1.02253655e+00  2.09888812e+00 
 3.12470356e-01  1.04886181e+00  2.07545508e+00 
 3.12550440e-01  1.00103985e+00  2.06409737e+00 
 3.12650440e-01  1.01767167e+00  2.05300733e+00 
 3.12730243e-01  1.14941759e+00  2.07540692e+00 
 3.12811581e-01  1.18858074e+00  2.13492508e+00 
 3.12884554e-01  1.14323320e+00  2.16330572e+00 
 3.12964444e-01  1.22422740e+00  2.15868864e+00 
 3.13062264e-01  1.23468406e+00  2.15871817e+00 
 3.13134754e-01  1.14244605e+00  2.14515042e+00 
 3.13216648e-01  1.08548533e+00  2.09108896e+00 
 3.13271126e-01  1.21318937e+00  2.06351196e+00 
 3.13326270e-01  1.17070972e+00  2.06799057e+00 
 3.13372694e-01  1.11554660e+00  2.07208094e+00 
 3.13419716e-01  1.14159869e+00  2.06170685e+00 
 3.13481866e-01  1.15708285e+00  2.05345386e+00 
 3.13551533e-01  1.04614482e+00  2.04303194e+00 
 3.13614305e-01  9.31440271e-01  2.00609013e+00 
 3.13698249e-01  8.56161264e-01  1.93008103e+00 
 3.13760785e-01  1.11864338e+00  1.90975374e+00 
 3.13818936e-01  1.04408381e+00  1.95116401e+00 
 3.13887144e-01  1.11876882e+00  2.01969410e+00 
 3.13966014e-01  1.02479634e+00  2.06183415e+00 
 3.14066014e-01  1.03782986e+00  2.05612639e+00 
 3.14141257e-01  1.08625960e+00  2.05524079e+00 
 3.14222773e-01  1.02052684e+00  2.06951196e+00 
 3.14321492e-01  9.97386623e-01  2.05688589e+00 
 3.14421492e-01  1.05784087e+00  2.05457685e+00 
 3.14513780e-01  1.07417239e+00  2.08590999e+00 
 3.14613780e-01  1.01201205e+00  2.09519701e+00 
 3.14708105e-01  1.18699695e+00  2.10608131e+00 
 3.14808105e-01  1.09230582e+00  2.14451367e+00 
 3.14908105e-01  1.07155186e+00  2.13037182e+00 
 3.15006323e-01  1.01698695e+00  2.07802447e+00 
 3.15106323e-01  1.00657184e+00  2.04515962e+00 
 3.15194020e-01  1.13988244e+00  2.06435983e+00 
 3.15281020e-01  1.22900523e+00  2.13620796e+00 
 3.15352343e-01  1.08832171e+00  2.17191292e+00 
 3.15416950e-01  1.04378655e+00  2.14629133e+00 
 3.15470359e-01  1.10761456e+00  2.10934442e+00 
 3.15529731e-01  1.06846492e+00  2.08757638e+00 
 3.15629731e-01  1.05199990e+00  2.06755682e+00 
 3.15722905e-01  1.07739204e+00  2.06032560e+00 
 3.15822905e-01  9.55325970e-01  2.04875052e+00 
 3.15922905e-01  1.02749212e+00  2.02949657e+00 
 3.16006999e-01  1.12327612e+00  2.06189309e+00 
 3.16091601e-01  1.09455336e+00  2.11413164e+00 
 3.16182701e-01  1.08073304e+00  2.11977692e+00 
 3.16282701e-01  1.01758775e+00  2.08505539e+00 
 3.16371239e-01  1.16218241e+00  2.08137305e+00 
 3.16461341e-01  1.07105412e+00  2.10869580e+00 
 3.16561341e-01  1.14254926e+00  2.11351858e+00 
 3.16661341e-01  1.09058011e+00  2.10227574e+00 
 3.16761341e-01  1.02457052e+00  2.07298335e+00 
 3.16861341e-01  9.41452070e-01  2.01896093e+00 
 3.16961341e-01  1.01737275e+00  2.00279649e+00 
 3.17057468e-01  1.10540235e+00  2.05698436e+00 
 3.17157468e-01  1.10591668e+00  2.11984219e+00 
 3.17236837e-01  9.53798999e-01  2.11104963e+00 
 3.17310720e-01  1.05126416e+00  2.07442213e+00 
 3.17401754e-01  1.01888467e+00  2.06508970e+00 
 3.17501754e-01  1.11038825e+00  2.08932643e+00 
 3.17601754e-01  9.86465101e-01  2.09768547e+00 
 3.17701754e-01  1.06808022e+00  2.08200079e+00 
 3.17801754e-01  1.09053355e+00  2.09238817e+00 
 3.17901754e-01  1.41797081e+00  2.17110392e+00 
 3.17930023e-01  1.44422859e+00  2.20690304e+00 
 3.17951566e-01  1.43527327e+00  2.23497306e+00 
 3.17952920e-01  1.44150811e+00  2.23652139e+00 
 3.17955630e-01  1.45397779e+00  2.23941039e+00 
 3.17959009e-01  1.46952758e+00  2.24231901e+00 
 3.17960592e-01  1.47824803e+00  2.24301894e+00 
 3.17961555e-01  1.48500898e+00  2.24263969e+00 
 3.17961624e-01  1.48549772e+00  2.24253653e+00 
 3.17961764e-01  1.48647520e+00  2.24223315e+00 
 3.17961798e-01  1.48671957e+00  2.24211671e+00 
 3.17961868e-01  1.48720831e+00  2.24182090e+00 
 3.17961885e-01  1.48733050e+00  2.24171813e+00 
 3.17961920e-01  1.48757487e+00  2.24147138e+00 
 3.17961929e-01  1.48763596e+00  2.24139154e+00 
 3.17961946e-01  1.48775814e+00  2.24121101e+00 
 3.17961981e-01  1.48800251e+00  2.24060352e+00 
 3.17961988e-01  1.48805181e+00  2.24040212e+00 
 3.17962002e-01  1.48815040e+00  2.23986546e+00 
 3.17962009e-01  1.48819990e+00  2.23946104e+00 
 3.17962011e-01  1.48821227e+00  2.23932983e+00 
 3.17962014e-01  1.48823702e+00  2.23903578e+00 
 3.17962022e-01  1.48828651e+00  2.23812090e+00 
 3.17962024e-01  1.48830695e+00  2.23755081e+00 
 3.17962026e-01  1.48832003e+00  2.23707547e+00 
 3.17962030e-01  1.48834620e+00  2.23546954e+00 
 3.17962032e-01  1.48835722e+00  2.23441149e+00 
 3.17962033e-01  1.48836736e+00  2.23296225e+00 
 3.17962034e-01  1.48837653e+00  2.23090360e+00 
 3.17962036e-01  1.48838478e+00  2.22815624e+00 
 3.17962036e-01  1.48838977e+00  2.22604970e+00 
 3.17962037e-01  1.48839613e+00  2.22318174e+00 
 3.17962038e-01  1.48840271e+00  2.22025448e+00 
 3.17962039e-01  1.48840670e+00  2.21848542e+00 
 3.17962039e-01  1.48840869e+00  2.21761171e+00 
 3.17962039e-01  1.48840998e+00  2.21704106e+00 
 3.17962039e-01  1.48841084e+00  2.21665608e+00 
 3.17962039e-01  1.48841148e+00  2.21636672e+00 
 3.17962039e-01  1.48841226e+00  2.21600429e+00 
 3.17962040e-01  1.48841279e+00  2.21575690e+00 
 3.17962040e-01  1.48841315e+00  2.21558627e+00 
 3.17962040e-01  1.48841365e+00  2.21535295e+00 
 3.17962040e-01  1.48841411e+00  2.21513194e+00 
 3.17962040e-01  1.48841468e+00  2.21485086e+00 
 3.17962040e-01  1.48841521e+00  2.21458077e+00 
 3.17962040e-01  1.48841574e+00  2.21430730e+00 
